,date,username,verified,followersCount,location,content,replyCount,retweetCount,likeCount,sentiment_output_roberta,sentiment_probability_roberta
3487,2021-07-09 14:37:52+00:00,DraMaryMarentes,False,177,"Valencia, España",Yupi! El lunes me vacunan! 💉 #YoMeVacuno,0,0,1,LABEL_0,0.9784033298492432
3488,2021-07-09 14:16:35+00:00,CarolEmezetaeme,False,360,biotecnología- UPV,soñando con ver una cita de vacunación en mi móvil 😘😘💜😘😘💜💜,1,7,26,LABEL_0,0.9759364128112793
3489,2021-07-09 13:54:40+00:00,LukaEurovision,False,7782,Madrid,Ya soy Superluka 🛡 #YoMeVacuno #VacunaCOVID19 #VaccinesWork https://t.co/nsGPttz1Ej,5,2,85,LABEL_0,0.8094751238822937
3490,2021-07-09 13:15:53+00:00,am_spaulding,False,190,Zion,"10 días separan estas dos imágenes. 10 días de confinamiento domiciliario y responsabilidad en los que mi organismo ha creado anticuerpos de forma NATURAL. El descanso, sueño de calidad, ingesta de verduras, fruta y salmón son mi mejor vacuna. Apagad la TV https://t.co/JWxXNsHGal",2,0,2,LABEL_0,0.9223045706748962
3491,2021-07-09 12:31:00+00:00,Sebas_Olivera,False,2676,"Las Rozas de Madrid, Spain","Adentro la primera de @pfizer 
Nos vacunamos en el @WiZinkCenter todo muy bien organizado, rápido, eficiente y buen trato.
Pulgar para arriba para los #sanitarios de @ComunidadMadrid y el equipo de #Sanidad de @IdiazAyuso 
Gracias 🇪🇸 https://t.co/f4no43yFRZ",0,0,2,LABEL_1,0.9966785907745361
3492,2021-07-09 11:36:15+00:00,a_tlantico,False,256,"Madrid, Spain",PARA LA VACUNACIÓN MADRID si son de otra comunidad y viven aquí es este número para solicitar la cita  900 102 112 por si a alguien le sirve!!!,0,32,12,LABEL_0,0.9576475024223328
3493,2021-07-09 10:59:18+00:00,Ro_Potter26,False,1625,Hogwarts,Pedí el martes la cita de la vacuna y me acaba de llegar el sms de  confirmación. Mas vale tarde que nunca 🙃,2,0,6,LABEL_1,0.9262174367904663
3494,2021-07-09 10:30:56+00:00,andresrguez,False,3091,"Francesinha city, crlh! ",Pues nos vamos a hacer la vacunación 😂 https://t.co/hV5bWAoscN,6,0,27,LABEL_1,0.9594704508781433
3495,2021-07-09 10:24:42+00:00,mikel_c_r,False,517,"Vitoria-Gasteiz, España",TENGO CITA PARA LA VACUNA 😍😍,0,0,10,LABEL_0,0.9700436592102051
3496,2021-07-09 10:07:27+00:00,EnzoColdriver,False,1275,España,Ya tengo cita para vacunarmeeeeee!!!! Nunca pensé que me alegraría tanto de ponerme una vacuna.😂💉,0,0,1,LABEL_1,0.9956698417663574
3497,2021-07-09 09:36:04+00:00,DelfinMaestre,False,1001,Madrid y Sanabria,"Madrid: a partir de la semana que viene, los mayores de 16 años podrán solicitar la vacuna
Yo (27): EN QUÉ HUECO!?",3,0,6,LABEL_0,0.9809163212776184
3498,2021-07-09 09:24:23+00:00,AlucheGaming,False,1454,"Aluche, Madrid","La primera dosis de #Pfizer ya corre con mis venas. No dudéis, id a vacunaros cuanto antes y recordad ser amables con el personal médico, son los que nos están sacando de esta. 

Gracias @clinicoscarlos 

#vacunacovid19
#Covid19vacine https://t.co/ATN2bVWdSo",1,0,28,LABEL_0,0.8878260254859924
3499,2021-07-09 09:22:24+00:00,lechevegetal,False,60,"Madrid, Comunidad de Madrid",Esta noche me pongo la vacuna del COVID 🥳,0,0,5,LABEL_0,0.8866363763809204
3500,2021-07-09 09:16:00+00:00,carloscallevi,False,35,"San Sebastián de los Reyes, Es",Ha llegado la hora. A por el Windows 12 🥳🥳 #YoMeVacuno https://t.co/JJGAV9NzJj,0,0,2,LABEL_0,0.906208872795105
3501,2021-07-09 09:13:48+00:00,EduLorenGarcia,False,3998,"Madrid, Comunidad de Madrid",🏥💉🦠 La @ComunidadMadrid abrirá el sistema de citas para la vacuna a los mayores de 16 años el próximo martes 13 de julio. https://t.co/rmhq8wvIXi,0,2,3,LABEL_1,0.7264190316200256
3502,2021-07-09 09:07:43+00:00,DelfinMaestre,False,1001,Madrid y Sanabria,QUE ME QUEDO SIN VACUNA! QUE NO QUEDAN HUECOS!,1,0,3,LABEL_1,0.6675594449043274
3503,2021-07-09 08:56:06+00:00,cecidelaserna,True,1189,"Madrid, España",Soy una Moderna y no necesito segunda dosis. ¡Gracias a la ciencia! https://t.co/IsSw7zFtNq,1,0,5,LABEL_1,0.9906308054924011
3504,2021-07-09 08:45:18+00:00,kiks_96,False,917,Madrid,Ya tengo cita para la vacuna! Estaría dando botes sino fuera porque solo he encontrado hueco para las pvtas 06 de la mañana 😴,4,0,8,LABEL_0,0.9349707365036011
3505,2021-07-09 08:42:26+00:00,davidcachi_,False,2133,Ángel Caído.,Ahora que están abiertas las citas para la vacunación no puedo hacerlo ✌🏻,1,0,2,LABEL_0,0.994752049446106
3506,2021-07-09 08:23:35+00:00,iquerockrjose,False,389,"Madrid, Spain","Habemus cita de la vacuna, tardo en llegar la verdad",0,0,1,LABEL_0,0.9919031262397766
3507,2021-07-09 07:35:53+00:00,AcevedoDaniel32,False,193,"Torrejon de Ardoz, Madrid","Me han puesto la primera dosis. Cerrando los ojos y la cabeza girada en otra dirección. Y cagao, cagao de miedo por el pinchazo, no por la vacuna.",1,0,1,LABEL_0,0.9964838027954102
3508,2021-07-09 07:20:26+00:00,a_romancrespo,False,734,"Puente de Vallecas, Madrid",Vamossss que ya tenemos cita para la vacuna! Qué ganas de ampliar la cobertura y el 5G de mi casa ☺️,1,0,13,LABEL_1,0.9924949407577515
3509,2021-07-09 06:46:31+00:00,remedios_villa,False,1162,"Getafe, España",Abierta autocita vacuna Covid a mayores de 25 años! Venga a vacunarse https://t.co/kSVofKywgj,2,8,14,LABEL_1,0.5903461575508118
3510,2021-07-09 06:42:28+00:00,adrianfrm,False,16801,paypal.me/adrifernandz,El dolor de brazo con la vacuna 💥🙋🏼‍♂️🥵,10,1,81,LABEL_0,0.9934005737304688
3511,2021-07-09 06:40:52+00:00,ElenaPandino,False,162,"Madrid, Spain - Pisa, Italy","Por fin yo también tengo cita para vacunarme!

Ay que ilusión 😍😍
#VacunaCOVID19",0,0,7,LABEL_1,0.9952458739280701
3512,2021-07-09 05:37:43+00:00,emmalikestrains,False,803,Barcelona,"Suerte que he pillado el tren para llegar con dos horas de antelación para la cita de la vacuna porque voy en tren y como es de Renfe, llega tarde 🥰",0,0,5,LABEL_0,0.8981279730796814
3513,2021-07-09 05:18:58+00:00,RubenGlezAmoedo,False,1341,"Barcelona, España","Esto de las dosis se puede ir de madre. Pfizer ahora quiere que su vacuna sea de 3 dosis en USA para incrementar la inmunidad.

Luego dirán que hay que poner el recordatorio anual… #nosepodíasaber https://t.co/AMVopZRvE3",0,0,1,LABEL_0,0.9920639395713806
3514,2021-07-08 23:36:16+00:00,_DiegoMoreno,False,337,"Madrid, Comunidad de Madrid","Entre la furia y el artificio, fijémonos en lo importante:
2️⃣0️⃣ millones de personas con pauta de vacunación COMPLETA.
5️⃣6️⃣% con 1 dosis.

La pesadilla llega a su fin definitivo.",1,0,4,LABEL_0,0.9897712469100952
3515,2021-07-08 22:12:17+00:00,larraya_99,False,5017,Madrid,Oye pero no era hoy cuando podíamos pedir cita para la vacuna?,1,0,1,LABEL_0,0.9864898920059204
3516,2021-07-08 22:11:18+00:00,xladyoflight,False,1220,"Cydonia (Spain, Madrid)","Consejos para los que pidáis vacuna: abren sobre las ocho. A veces no funciona, yo tuve que bajarme el Google chrome y poner la página en incógnito. Solo así pude pillar cita. Ay, que guay 💖",0,1,1,LABEL_0,0.9783719182014465
3517,2021-07-08 22:05:59+00:00,AbelLorente17,False,597,,"0:01 y ya habéis colapsado la página de autocita de vacuna COVID en Madrid. 
That’s all folks! https://t.co/duXz4QnDTF",0,0,4,LABEL_0,0.963124692440033
3518,2021-07-08 21:58:29+00:00,cris_torres83,False,578,Madrid | Guayaquil,"Hoy al fin me pude vacunar (Pfizer). Por ahora, 0 síntomas. En cambio a mi esposa, luego de la vacuna, le dio sueño, y ahora siente un poco pesado el brazo. Nada más.
Si mañana no escribo, es que amanecí tieso.",1,0,4,LABEL_0,0.958505392074585
3519,2021-07-08 21:37:11+00:00,PartyRocker094,False,625,Madrid,Sabéis alguno si la vacuna se puede pedir justo a partir de las 00:00? Estoy con el mono y necesito un chute cuánto antes. https://t.co/Rx2eZCIF6Y,1,0,0,LABEL_0,0.979552686214447
3520,2021-07-08 20:55:08+00:00,maykel_1990,False,1276,"Madrid, Comunidad de Madrid",Que felicidad poder recibir la vacuna contra el Covid  😍🥲 💃 #TeamPfizer https://t.co/lPETbc7ZzQ,2,1,38,LABEL_1,0.995711088180542
3521,2021-07-08 20:43:47+00:00,gavroche84,False,576,Madrid,Qué vergüenza lo del fraile sembrando dudas de la vacuna y montando una fiesta con conspiranoicos.,0,0,1,LABEL_0,0.9957177042961121
3522,2021-07-08 20:19:45+00:00,OrodisiSevilla,True,1658,"Madrid, Comunidad de Madrid","La verdad se abre paso . No se conocen los efectos secundarios de la vacuna, que aún se está testeando. Es inadmisible que las  autoridades que están incitando a vacunarse, se quieran luego lavar las manos.

Es todavía más grave el asunto en niños, adolescentes y embarazadas https://t.co/fI2iZ1MOLf",0,0,2,LABEL_0,0.99644535779953
3523,2021-07-08 20:19:21+00:00,javisoleil,True,6876,Madrid-Sevilla,"Llegó! 🩸 Tenía tela de ganas! 
#VacunaCOVID19 https://t.co/rT8D0DU3Hg",4,2,38,LABEL_1,0.9707805514335632
3524,2021-07-08 19:16:58+00:00,Counterflow6,False,2027,"Jerez del Marquesado, España","Lo mejor d l vacunación, es k cuando vuelva a gobernar el PPVOX, oremos para k sea dentro d lustros, nos daremos cuenta d lo k nos costará a ls clases medias bajas vacunarse, Xk vacunas para todos cn el PPVOX no habrá, recordar k se negaron a vacunar a enfermos d Hepatitis C 👉💩 https://t.co/iTGOaYbfWZ",0,0,1,LABEL_0,0.9745230674743652
3525,2021-07-08 19:05:05+00:00,RedProy_Social,False,1111,"Valencia, España",¡Segunda #AstraZeneca .👍 #AhoraMasQueNunca  súper importante y necesaria la #Responsabilidad de #grupo la #variantedelta se expande con rapidez por España. Ya sabemos como evitar los contagios no deseados. Para proteger a nuestras personas queridas . #EsteVirusLoParamosUnidos https://t.co/AiLMDs6ooV,0,0,3,LABEL_0,0.9560152888298035
3526,2021-07-08 19:05:04+00:00,ester_LG,False,250,,Mi novio y yo con una fiebre post vacuna 🤒🤒🤒🤒🤒🤒🤒,0,1,0,LABEL_0,0.9961217045783997
3527,2021-07-08 18:53:43+00:00,MartaPastor,False,9094,"in transit, maybe ","🔴🔴 La buena noticia: el estudio muestra que las vacunas protegen contra delta, pero solo tras la segunda dosis : La variante delta no puede contra dos dosis de Pfizer o AstraZeneca https://t.co/m6JGrZ03Vq vía @agencia_sinc",0,3,4,LABEL_1,0.7349277138710022
3528,2021-07-08 18:20:24+00:00,hugo_cnm,False,3528,"Madrid, Comunidad de Madrid","Me acerque al centro de Salud a ver si les sobraban dosis de la vacuna (Pfizer ponian hoy) para tratar de irme de vacaciones con las 2 dosis, pero no hubo suerte por 3’ 🤡
Define mala suerte 🙄",0,0,4,LABEL_0,0.9932761192321777
3529,2021-07-08 18:17:34+00:00,javitorrinco12,False,2681,Entre matraces y fusas. 🇪🇦,Efectos post-vacunación: Los nanobots y el 5G me obligan a salir a correr un ratito https://t.co/3D4O1TaEYo,1,1,35,LABEL_0,0.9928025603294373
3530,2021-07-08 18:11:01+00:00,nicolnirepollo,False,257,"Comunidad de Madrid, España","Ya tengo cita para la vacuna!! Wuju 🥳🎉 

Me vacunarán como a marta 😏🤭",2,0,1,LABEL_1,0.8699944019317627
3531,2021-07-08 18:01:39+00:00,AlfreDominguez,False,2374,Madrid (y Plasencia a ratos),"Hace justo un año tenía la primera intervención quirúrgica de mi vida y hoy me ha tocado mi primera dosis de la vacuna. Han sido doce meses muy duros en lo personal (y en lo profesional) pero la luz al final del túnel está cerca. Un último esfuerzo, no hay que relajarse #Covid_19 https://t.co/dnjUT9aQIX",4,1,19,LABEL_0,0.5117514133453369
3532,2021-07-08 17:47:38+00:00,barberbcn,False,2038,,"¿Estado?
Pauta completa de Pfizer. 
En esta lucha contra esta maldita pandemia jugamos todos.  Y hoy. Gracias a la ciencia en mi cuerpo ya tengo mi segunda dosis. @VacunacionES  por mi. Por ti. Por nosotros. #fuckcovid",0,0,1,LABEL_0,0.7035102844238281
3533,2021-07-08 17:46:38+00:00,victorianoi,True,22712,"Madrid & Granada, Spain",En el Wizink Center de Madrid se vacuna a 1 persona por cada 2-3 segundos y hasta de madrugada. Me toca en un par de minutos :) 💉👏 https://t.co/D8707MA9Br,6,3,62,LABEL_1,0.7443236708641052
3534,2021-07-08 17:37:22+00:00,iunida_fuenla,False,336,"Fuenlabrada, Madrid, España","📢Exigimos que la vacunación se realice en los centros públicos de Salud de la Comunidad. Ni en el Corte inglés, ni en el Banco Santander, ni en Acciona. 
¡Ahora y siempre Sanidad Pública, universal, gratuita y comunitaria! https://t.co/RWGLESJJ3J",0,4,4,LABEL_0,0.9738181829452515
3535,2021-07-08 16:18:57+00:00,Angelasororidad,False,5269,,"Segunda dosis de la vacuna, gracias a la sanidad pública, es uno de nuestros tesoros. https://t.co/8EEaJtRXhp",2,2,14,LABEL_1,0.9955384135246277
3536,2021-07-08 15:36:38+00:00,elle_buns,False,13908,Etheria,"Sé que soy un desastre de streamer pero esta semana me quedan 0 cucharas sociales y no puc, perdón QuQ  Quería hacer viernes/sábado/domingo pero entre la vacuna y tal lo veo difícil.",4,0,7,LABEL_0,0.9944019913673401
3537,2021-07-08 14:54:21+00:00,NIL66CAT,False,248,Sol a casa.,"M'acabo de vacunar. No sabia que t'has d'esperar. Aviso a casa. Ells sí que ho sabien 🤣
@salutcat #VacunaCovid #joemvacuno #vacuna https://t.co/eKPNmHh7HQ",0,0,1,LABEL_0,0.9915669560432434
3538,2021-07-08 14:33:00+00:00,peralvarz,False,1111,Reino de España,"Segunda dosis puesta.
Ni 4 minutos de espera.

Enhorabuena @SaludMadrid 👏🏼

#Zendal #YomeVacuno https://t.co/wuBwWlH51E",2,5,11,LABEL_1,0.9964457154273987
3539,2021-07-08 13:54:04+00:00,GarciaCarmonaAM,False,4078,"Las Rozas de Madrid, Spain","Solo un 15% de los japoneses se han vacunado contra el #covid19.

Los JJ.OO se celebrarán sin espectadores, bajo un ""estado de emergencia"".

El mensaje a trasladar hace de la vacuna algo obligatorio ""de facto"": «Si no te vacunas, sin eventos te quedas».",0,1,3,LABEL_0,0.9949653744697571
3540,2021-07-08 13:46:53+00:00,mariadelamiel,True,46672,Valencia - Madrid 🇪🇸,"El modus operandi de Puig: ruina y destrucción. 

Los valencianos necesitan más prevención, más vacunación y más control de incumplimientos. No limitar la hostelería y cerrar el ocio nocturno que solo arruina negocios, perjudica al turismo y alienta botellones y fiestas ilegales. https://t.co/meSf0Lr3DV",3,25,49,LABEL_0,0.9954320192337036
3541,2021-07-08 13:29:04+00:00,KikoPrada,False,2310,Madrid,"Pues ya estaría la primera dosis de #pfizer 
Os animo a todos a vacunaros.
No podía evitar el postureo de la foto 😂
.
.
Pic by @javiprada84
.
#yomevacuno #covid_19 #covid #vᴀᴄᴜɴᴀcᴏᴠɪᴅ19 #vacuna en WiZink Center https://t.co/bPRlNozf8H",2,1,12,LABEL_0,0.6887097954750061
3542,2021-07-08 12:36:09+00:00,martoesposito,False,954,"Madrid, España","Tres semanas entre la primera y segunda dosis en un país serio. Anoten Inepto Fernandez, Chanta Vozzotti. Este es un plan serio de vacunación y con Pfizer. 40% de vacunados totalmente vs 9% en Argentina. No se coman el verso. https://t.co/AejPir99g1",0,0,1,LABEL_0,0.9923505187034607
3543,2021-07-08 12:14:57+00:00,albamartiiii,False,73,"Sabadell, España","Después de 140000 intentos, PORFIN 💉🦠 #COVID19 #vacuna https://t.co/R5YMQEoZsY",0,0,1,LABEL_1,0.8557308316230774
3544,2021-07-08 11:32:54+00:00,Mikel270201,False,720,Ciutat Meridiana - Igualada,"Difusión para #ZonaNord:
Buenos días, nos acaban de informar des de la ASPB que el SÁBADO 10, DOMINGO 11 y LUNES 12 en horario de 10h a 20h habrá un punto móvil de vacunación en la PLAZA ROJA para personas MAYORES de 40 años residentes en la Zona Nord con la vacuna Janssen https://t.co/4hMCn0SjMc",3,5,6,LABEL_0,0.7396675944328308
3545,2021-07-08 11:30:48+00:00,ElenaPrezSanz,False,69,"Comunidad Valenciana, España","Vacunación en museo Principe Felipe: sigue siendo ejemplar, bien organizado, amabilidad y eficiencia. Y ademas en un marco incomparable.
Mi 2 dosis de AZ https://t.co/MfY4TYPWlP",0,0,2,LABEL_1,0.9964583516120911
3546,2021-07-08 11:26:23+00:00,pabloharour,False,24731,Madrid,Además de ser del team facha también soy del team Pfizer https://t.co/O56BtQhZND,64,9,454,LABEL_0,0.9940381050109863
3547,2021-07-08 11:04:32+00:00,josecorol,False,492,Madrid,Está como duro el periodo post vacuna….¿a las cuantas horas se deja uno de sentir como un atropellado por la vida? https://t.co/FXJn650R64,0,0,1,LABEL_0,0.9960719347000122
3548,2021-07-08 10:37:28+00:00,carlospsoler,False,15421,"Madrid, España",A por mi vacuna! https://t.co/95JIQ49sSH,1,3,116,LABEL_1,0.965336263179779
3549,2021-07-08 09:47:00+00:00,vicentemene,False,2576,Valencia,"- Lo más importante en la vida es que lo más importante sea lo más importante. 

#StephenCovey

1 dosis vacuna puesta. #Pfizer",0,2,5,LABEL_1,0.8823909759521484
3550,2021-07-08 09:46:39+00:00,DANIH069,False,2281,"Valencia, Spain","Los JJOO en peligro? 
Vacunación y relax. No ha otra. No se puede vivir pensando q te vas a morir https://t.co/QxhdUoHSU7",0,0,2,LABEL_0,0.9964063763618469
3551,2021-07-08 09:23:47+00:00,karol_skywalker,False,298,"Sabadell, España","Segunda vacuna #Pfizer puesta 🥳, enhorabuena a la organización de las Pistas de Atletismo de Sabadell !",0,0,2,LABEL_1,0.9962833523750305
3552,2021-07-08 09:19:26+00:00,__Jaume__,False,334,"el Poble Sec, Barcelona",Un tío delante de mí portal poniéndose el mismo la vacuna del covid😍 es increíble cómo abrís centros de vacunación en todos lados ya,1,1,24,LABEL_0,0.8688368797302246
3553,2021-07-08 09:03:28+00:00,juanambro1,False,3061,Un lugar en el mundo,"Muchos casos COVID-19 confirmados (por suerte leves) en gente con esquema de vacunación completa.

Y también muchos casos (no tan leves, y muchos hospitalizados) que tienen aún la pauta incompleta de vacunación.

Por favor, cuidarse más que nunca!! NO ESTÁ CONTROLADO!!!
#COVID19",4,60,135,LABEL_0,0.9943842887878418
3554,2021-07-08 08:58:51+00:00,phede_,False,515,Valencia,Buenos días 🐣 #jueves. Teletrabajando 👨‍🏫💻 a un 20% 😅 hoy sí que noto los efectos de la vacuna 💉💪🏻,1,0,5,LABEL_0,0.9258401393890381
3555,2021-07-08 08:33:43+00:00,RubenGlezAmoedo,False,1341,"Barcelona, España",Hoy toca vacunarse con #Pfizer! 💉🤌🏻 https://t.co/K98qFgHTPU,0,2,6,LABEL_1,0.9573279023170471
3556,2021-07-08 08:29:08+00:00,fpradosroa,False,9141,"Madrid, España",Ayer se pusieron en el #HospitalZendal 33.337 vacunas y durante esta mañana vamos a llegar al 1.000.000 de vacunas puestas en este hospital desde el inicio del plan de vacunación COVID. Y seguimos…,12,63,251,LABEL_1,0.9565339684486389
3557,2021-07-08 08:24:11+00:00,_leidseplein,False,113,"Cornellà de Llobregat, España","Empiezan los puntos de vacunación sin cita previa. 
Ya no tenéis que ir a Viella. https://t.co/XAzJlf2Dqj",1,0,5,LABEL_1,0.9191111326217651
3558,2021-07-08 08:17:30+00:00,Tonino_conesa,False,55,,"Donde me vacuno? El corte inglés y después compro o el Banco Sabadell y saco dinero.
#VacunaCOVID19 #AYUSOLANDIA https://t.co/7J6BjShOBY",0,1,1,LABEL_0,0.9901920557022095
3559,2021-07-08 07:52:11+00:00,rofdz92,False,569,Badalona,Vamos a alcanzar la inmunidad antes por personas contagiadas que por la vacunación. No tengo pruebas pero tampoco dudas.,0,0,6,LABEL_0,0.8207612037658691
3560,2021-07-08 07:42:26+00:00,ValdebebasXXL,False,2074,Valdebebas,"Me quedé corto en los números y el objetivo 100.000/día se supera un 10%

El Zendal bate igualmente su propio récord, con un aumento de más del 30% con su estrategia 24/7

La alternativa más eficaz frente a las variantes es la vacuna. De q pase todo, las colas serán anécdota 💪🏻💪🏻 https://t.co/npNbY6kglE https://t.co/kSYUdl8vfs",1,3,7,LABEL_1,0.5493175983428955
3561,2021-07-08 07:37:32+00:00,alberto__marcos,False,7611,Madrid,"J. Mi Entrenador Personal se ha quejado de que le duele mucho el brazo por la vacuna y cuando le he dicho que a mí no me molestó apenas, me ha respondido: “Con esos brazacos no me extraña”.

Qué bien sientan los piropos aun cuando pagas por un riñón la hora por ellos. 🥰",0,1,26,LABEL_0,0.914290189743042
3562,2021-07-08 06:57:15+00:00,BuscandoUnTruco,False,301,Madrid-Pontevedra,"Pues primera dosis de Pzifer puesta.
Me ha emocionado ver lo organizada y amable que es la gente en el Hospital Clínico San Carlos.
Como hija, sobrina y prima de médicos que soy, una vez más lo digo: ¡¡súper orgullosa de la Sanidad Pública de nuestro país!! #Vacunate https://t.co/wLs9Ubj1Bc",1,0,11,LABEL_1,0.9953161478042603
3563,2021-07-08 06:08:50+00:00,AlsoStark,False,324,Planeta Vegeta,Seguro que la vacuna os la ha puesto un puto pollavieja en vez de un chaval joven explotado poniendo vacunas mas de 10 horas al día. https://t.co/Cvfb3hhDW9,1,1,8,LABEL_0,0.9967074394226074
3564,2021-07-08 05:19:50+00:00,diego_vallarino,False,8515,Madrid 🇪🇸 Paris 🇫🇷,"Con pico de contagio, el efecto de la vacuna y el segmento de la población donde se está dando ese pico, hacen que los resultados en CTI y fallecidos sean estos 👇👇 https://t.co/eNMzZpVEAd",0,1,28,LABEL_0,0.9920503497123718
3565,2021-07-08 00:31:04+00:00,David_SanchezB,False,3929,"Madrid, España 🇪🇦🇪🇺","💉 ¡Vacunado! #Wizink

🏥 Gracias a todos los sanitarios por vuestro trabajo.

#YoMeVacuno https://t.co/1gE3InaCYk",2,0,35,LABEL_1,0.9959704875946045
3566,2021-07-07 22:13:26+00:00,MrEdwardMori,False,403,IQT🇵🇪 VLC🇪🇸 PAU🇫🇷,Me iré a solicitar visa francesa en el consulado con un certificado de vacunación hecho en Francia. 🤡,0,0,4,LABEL_0,0.9145699143409729
3567,2021-07-07 21:26:54+00:00,caval100,False,109182,Madrid (España),"Primera dosis de la vacuna en El Corte Inglés: ""Me he sentido bastante culpable"" https://t.co/ysL77qg9sl vía @eldiario_Madrid",0,1,1,LABEL_0,0.9965766072273254
3568,2021-07-07 21:22:29+00:00,IvonneBarriosm,False,2388,,Yo si quiero que en la vacunación de los veintitantos nos pongan a bailar con High School Musical. Porfi. https://t.co/aNuJUplw7q,1,0,13,LABEL_1,0.6291747689247131
3569,2021-07-07 21:14:30+00:00,OndaCeroCoslada,False,1736,"Coslada, Comunidad de Madrid","ENTREVISTA Ángel Viveros, alcalde
ACTUALIDAD #COSLADA
#COVID19, Centros de Mayores, vacunación, balance 2 años de gobierno y mas....
Enlace 
https://t.co/TgxqEpNjJ0

Onda Cero Coslada 102.0 FM
@Ayto_Coslada @Angviveros https://t.co/vFExMnFIgx",0,1,0,LABEL_1,0.9827941656112671
3570,2021-07-07 20:28:11+00:00,RocioDelgadoP_,True,9006,Vigo-Madrid,"Ya soy chica Pfizer 💪🏻💪🏻 Vacunada. Emocionada, agradecida, FELIZ 😍 Gracias infinitas a los que lo han hecho posible. A los que hacen que todo funcione 👏🏻 Mi aplauso hoy otra vez ¡Vamos! #YoMeVacuno 💉 https://t.co/RL8g0GfZYE",26,4,323,LABEL_1,0.9967396855354309
3571,2021-07-07 20:27:43+00:00,mariadelamiel,True,46672,Valencia - Madrid 🇪🇸,"Un poco más…

¿Y qué hace el Gobierno por los jóvenes? ¿Hacemos un esfuerzo por entenderlos? ¿Aceleramos su vacunación como el resto de países europeos? https://t.co/DwLGjOiFTF",3,12,40,LABEL_0,0.984089732170105
3572,2021-07-07 19:57:34+00:00,Fedri88,False,759,"de Cádiz, en Madrid",Primeros efectos de la vacuna tras la ley trans 😱😱😱😱 https://t.co/eSwFLphKSj,3,1,22,LABEL_0,0.9899017810821533
3573,2021-07-07 19:54:32+00:00,Angeliquencia,False,1389,In the sky with diamonds🎶. ,Los efectos secundarios de la vacuna de Moderna hasta ahora: https://t.co/Wo4Sfo6vss,3,0,35,LABEL_0,0.9925876259803772
3574,2021-07-07 19:20:22+00:00,patriciaesle,True,6453,"Madrid, Comunidad de Madrid",#ÚLTIMAHORA: Vacunados 💉✅ #YoMeVacuno #YoMeVacunoSeguro GRACIAS #SanidadPública ❤️ https://t.co/qFpiDX80S3,9,2,55,LABEL_1,0.868582546710968
3575,2021-07-07 19:12:13+00:00,dalvenvainor,False,4338,"Madrid, España","En un par de horas y pico estaré poniendome mi vacuna 💉, VAMOSSS!!",2,0,29,LABEL_1,0.9936708211898804
3576,2021-07-07 19:02:20+00:00,martagarciamtz,False,214,España,Por fin llegó el momento. #YoMeVacuno #VaccinesWork https://t.co/kIzGf2xMc1,0,0,5,LABEL_1,0.9758344888687134
3577,2021-07-07 17:43:15+00:00,mgarridocierva,False,4999,,En unos pocos días todos los mayores de 59 años tendrán puesta la 2a dosis de AZ. A partir de ese momento todo el potencial de esa vacuna se desperdiciará en España. Está justificado? Nos lo podemos permitir?,1,1,7,LABEL_0,0.9882323145866394
3578,2021-07-07 17:34:55+00:00,victorjuste,True,4911,Madrid,Ya estoy vacunado!!! #YoMeVacuno #YoMeVacunoSeguro https://t.co/h8ckfaXouU,0,0,2,LABEL_0,0.6558297276496887
3579,2021-07-07 17:19:43+00:00,VanezzaMarin,False,487,,"Vacuna contra la Rabia, lista 😅✅
#VacunaCOVID19 https://t.co/r7NB75nWVz",1,0,4,LABEL_1,0.9167525172233582
3580,2021-07-07 16:27:20+00:00,victordiaztenor,False,599,Torrejón de Ardoz (Madrid) ESP,"Pues ya me he puesto la primera vacuna !!!! Todo en orden . Después de 10 minutos creo que puedo volver a casa #vᴀᴄᴜɴᴀcᴏᴠɪᴅ19 en Madrid, Spain https://t.co/oNQpJ0gCx2",0,0,4,LABEL_1,0.9965693950653076
3581,2021-07-07 15:47:36+00:00,Mont_89,False,116,Entre Madrid y Mora d'Ebre,Habemus la primera vacuna!!! 💪💪💉💉,0,0,3,LABEL_1,0.9953387975692749
3582,2021-07-07 15:37:36+00:00,FlightradarCAT,False,4546,"Barcelona, Espanya","Ja tinc hora per la vacuna!! El dia 14 m'uneixo a les files de Moderna, ara només queda no contagiar-se del coi de variant Delta! 

#joemvacuno https://t.co/bG0mwSh17j",4,3,41,LABEL_0,0.9654464721679688
3583,2021-07-07 15:09:18+00:00,dbescot,False,730,"Madrid, España",Duda: Vacuna para mayores de 25 es para personas con 25 años incluidos?,2,0,1,LABEL_0,0.9891788959503174
3584,2021-07-07 15:01:12+00:00,paolabeatrix,False,2223,"Madrid, España","Yo también quiero compartir mi foto vacunándome 😭 No doy más de la emoción!
Qué hermosa y poderosa es la ciencia!
Gracias @ComunidadMadrid @pfizer_spain y a todo el personal de blanco 🎊😭❤ https://t.co/3yUiVAViLR",3,1,36,LABEL_1,0.9962815642356873
3585,2021-07-07 14:53:08+00:00,itsSaraMateo,False,2172,,yo quería que me pusieran la pfizer a ver si me crecían las tetas :( enfin un fracaso más a mi historial,1,0,6,LABEL_0,0.9961749315261841
