,date,username,description,verified,followersCount,location,content,replyCount,retweetCount,likeCount,quoteCount,hashtags
3312,2021-07-13 23:56:48+00:00,AlejandroCancho,Periodista en @A3Noticias | Colaborador @cextremadura TV | CEO de @OndaTrujilloTV | Antes: @okdiario @Congreso_Es @larazon_es @ondacero_es @TRECE_es y @rtve | ,False,5046,"Comunidad de Madrid, España","Pauta vacunal completa ✅
#YoMeVacuno #Pfizer 💉 https://t.co/Ea24QCiS1B",4,0,84,0,"['YoMeVacuno', 'Pfizer']"
3313,2021-07-13 23:44:03+00:00,AlejandroCancho,Periodista en @A3Noticias | Colaborador @cextremadura TV | CEO de @OndaTrujilloTV | Antes: @okdiario @Congreso_Es @larazon_es @ondacero_es @TRECE_es y @rtve | ,False,5046,"Comunidad de Madrid, España",Qué rapidez el ritmo de vacunación en el @WiZinkCenter 👏🏻,0,0,11,0,
3314,2021-07-13 20:54:07+00:00,mafelipita,Maracucha 💙,False,343,"Madrid, Comunidad de Madrid",Va a llegar el día de mi vacunación sin enterarme si alguna vez tuve Covid 19🤷🏻‍♀️,0,0,1,0,
3315,2021-07-13 20:13:01+00:00,narinlio,"Aca vas a encontrar de todo, humor acido y bizarro. Argentino en España - Actor / ex Tripulante de Crucero / Host y Twitteo boludeces.",False,2564,Barcelona - España,Pregunta el pasaporte digital de vacunación para que paises sirve sin tener que hacer pcr? Argentina ni en pedo no?,1,0,2,0,
3316,2021-07-13 19:45:27+00:00,Beervezaa,Ni guerra entre pueblos ni paz entre clases.,False,257,Al-Ándalus,"Hay que ver cómo son los jóvenes...

El 72% de los pacientes actuales en UCI por Covid en Andalucía son ""negacionistas"" de la vacuna de entre 50 y 60 años https://t.co/WHt80P4K2n vía @eldiarioand",0,1,3,0,
3317,2021-07-13 19:45:18+00:00,narinlio,"Aca vas a encontrar de todo, humor acido y bizarro. Argentino en España - Actor / ex Tripulante de Crucero / Host y Twitteo boludeces.",False,2564,Barcelona - España,"A una chica después de darle la pfizer dijo que le crecieron los pechos… bueno yo me dí la pfizer tambien, asi que vacuna haz lo tuyo 😏",0,0,4,0,
3318,2021-07-13 18:11:01+00:00,fide,"He hecho: cortos, series, libros, juegos y un motón de videos musicales. También editor en @haus_glitter 🏳️‍🌈 y DJ en DarkFluor.",False,1653,"Madrid, Spain",Es que se puede ser negacionista de la vacuna… pero no de la realidad. https://t.co/Xk0jb88ZkR,0,1,4,0,
3319,2021-07-13 18:06:57+00:00,oskarper,“Uno es más auténtico cuanto más se parece a lo que ha soñado de sí mismo”,False,5408,"Madrid, Comunidad de Madrid","Si Mahoma no va a la vacuna, la vacuna va a Mahoma. 

Choices https://t.co/FqHjKReBIM",0,0,4,0,
3320,2021-07-13 17:51:36+00:00,JudCaballeroM,"psicóloga, dramática, acaparadora de cosas Disney, carnavalera y flamenca desde chiquitita 😊 NO HAY NADIE AL VOLANTE 🤪",False,185,Barcelona,"Yo entrando a hacerme las uñas explicando mi experiencia con la vacuna:
“Bueno, al menos me ha sentado bien”

Yo 20 min después: https://t.co/OZcY1qt28W",0,0,1,0,
3321,2021-07-13 16:59:44+00:00,mercecornella,"Infermera APrimaria

Perfil personal",False,96,cornella de llobregat,David Muñoz de @estopaoficial  es vacuna a @firadecornella https://t.co/dtX4aQcAea,10,47,893,18,
3322,2021-07-13 16:31:51+00:00,JorgeRodal,,False,1012,Entre Chamberí y Malasaña,Ya tengo mi primera dosis ✅👏👏👏 #YoMeVacuno https://t.co/830D4c1CkY,1,0,3,0,['YoMeVacuno']
3323,2021-07-13 16:17:13+00:00,recasens_98,Tennis player,False,245,Barcelona,"Content de saber que arribaré a Festa Major d'agost amb la pauta completa de Pfizer. Si és que quan les coses es fan bé, es reconeixen. Así sí, Salut👐🏼",1,0,3,0,
3324,2021-07-13 14:19:15+00:00,Bad_Spencer,"Ex-soltero exigente no practicante. Colaboraba, a veces, en gamikia (RIP) y otros sitios. Jugón de medio pelo. (ಠ_ಠ) BOFH de profesión. ╭∩╮(︶︿︶)╭∩╮",False,683,Unknown location,"A ver, que vacunarse no te vuelve invulnerable al virus X, ni impide que te infectes... lo que hace una vacuna es preparar tu cuerpo frente a una infección, minimizando sus efectos, pero te puedes infectar... Hay que vacunarse, no desentenderse.",0,0,1,0,
3325,2021-07-13 14:14:00+00:00,manueluchi,"Eurofan 😎. Amante de la naturaleza 😬. Dame hueco, que habiendo hueco, yo ya...",False,495,España,Ya vacunado de Pfizer... Ya tengo 5G 🤣,0,0,1,0,
3326,2021-07-13 13:08:13+00:00,Abuga2,"Hombre renacentista pero en mamarracha.
Soy 1/3 del Podcast @cazadegirlbands
Colaboro de comentarista en #HoFemPossibleTV de @tvsabadellvalles
¡También dibujo!",False,1099,Sabadell,Haciendo cola para l segunda dosis a ritmo de Screwed de la @ParisHilton 💉 #VacunaCOVID19 https://t.co/DV0MDdkGgy,0,0,7,0,['VacunaCOVID19']
3327,2021-07-13 12:34:32+00:00,MoradAbarkan,UPM~Ingeniería Informática 📍Madrid,False,77,Madrid,"Pues ya estoy vacunado 
#VacunaCOVID19",1,0,1,0,['VacunaCOVID19']
3328,2021-07-13 12:22:28+00:00,Gordillordguez,"✒️ #Periodista
🎙️#Radio. 💼 #Comunicacion
Siemens Gamesa, Canal Sur Radio, Onda Cero.
Arcos de la Fra. Andaluz 💚 Bético",False,770,"Madrid, Comunidad de Madrid",Primera dosis de Moderna puesta 💉💪🏼,1,0,3,0,
3329,2021-07-13 12:00:24+00:00,Vicenteluisper4,Ex guardia civil (jubilado) y escritor en ciernes. Amigo de el orden y odio a los ordinarios que insultan (cuando no les acompaña la razón)!!,False,3128,,"Que un país q tiene una vacuna propia tenga sólo vacunados al 15% es d GENOCIDAS, de atentado contra los derechos humanos.
El régimen castrista/comunista vende las vacunas para forrarse y no inocula a sus ciudadanos.
Esto es el comunismo, señores.
Aprendan y verán como son.!!! https://t.co/bEZvNn8zU1",0,0,7,0,
3330,2021-07-13 11:34:34+00:00,ainhoarauhl,"📸 Photographer 👤 ig: @theainhoarlphotos ❤️🐶 Dog-mum ☯️ What goes around, punoɹɐ sǝɯoɔ ☯️",False,1906,Madrid w/ wanderlust 🌍,Vacuna 1/2 ✅ espero no sufrir mucho 😩,2,0,1,0,
3331,2021-07-13 11:27:26+00:00,juliancallejo,"Rojomielda, maricón y amo de casa. 
Vendo fotos en Society6 y Pikcha. Escribo sobre música en juliancallejo.com. 
Sony DSC-QX10 & Canon EOS 500-D.",False,748,Madrid,La vacuna no cura lo del ridículo.,0,0,2,0,
3332,2021-07-13 10:48:09+00:00,orencecm,Venezuelan journalist in Spain | @VenezuelanPress | ¿Quieres saber más de mí? es.linkedin.com/in/mariaorence,False,2839,Spain,Primera dosis de #Moderna excelente organización en la Ciudad Financiera del Santander en #Boadilla del Monte #Madrid deseando que en mi país Venezuela todos puedan obtener la vacuna 🧬 https://t.co/i11c8pJXer,1,0,8,0,"['Moderna', 'Boadilla', 'Madrid']"
3333,2021-07-13 10:44:14+00:00,randombumper,I've never seen a diamond in the flesh.,False,2249,Madrid,ME CAGO EN LA PUTÍSIMA MIERDA DE LA CONSEJERÍA MADRILEÑA DE SALUD Y SU PUTA GESTIÓN DE CITAS DE VACUNACIÓN.,4,0,18,0,
3334,2021-07-13 10:31:22+00:00,Mjo_crptr,Viva la Republica Independiente de mi tuiter!!,False,4625,,"Aquí estoy esperando a Martita que se vacuna hoy en acciona, menos mal, porque esto está mas tranquilo y me han dejado pasar con ella, porque se ha puesto a llorar mi pobre!!! 💉💉💉💉 a ver si va rapidito los de 20 a 30 y llegan los de 15 a 20 que menudo peligro!!!! https://t.co/h7iQkIYSrS",0,0,5,0,
3335,2021-07-13 10:29:48+00:00,EduArdPc_Gamer,"Papi & Gamer.

Tan solo quiero pasar un buen rato con amigos y compartir la diversión por los videojuegos con mi hija.

Principalmente juego aventuras gráficas.",False,109,Barcelona,"La camiseta lo peta...
Tom flipando por la vacuna... https://t.co/iQYQgmARFt",2,0,5,0,
3336,2021-07-13 10:24:52+00:00,EduArdPc_Gamer,"Papi & Gamer.

Tan solo quiero pasar un buen rato con amigos y compartir la diversión por los videojuegos con mi hija.

Principalmente juego aventuras gráficas.",False,109,Barcelona,"Repetimos vacuna...
Toca Pfizer 2. Tengo hora a las 12:29.
Llego a las 12:16.
Entro a las 12:17. Tengo 3 personas delante.
Me siento a las 12:19.
Me informan y preguntan todo lo de rigor.
A las 12:21 me levanto del sitio de la vacuna y ahora tocará esperar 15 minutos y para casa.",1,1,3,0,
3337,2021-07-13 10:18:15+00:00,andresnava28,"Venezolano. Fans de los deportes, libros, música y de la tecnología. y me encanta aprender cada día algo nuevo.",False,2029,Madrid,Ya tengo la primera dosis de moderna. Ahora toca esperar 28 días por la segunda.,1,0,3,0,
3338,2021-07-13 10:08:30+00:00,AvaquerizasP,"Odio las injusticias. Amigo de mis amigos, Socio del Real Madrid, militante del PP y Taurino apasionado. Secretario de Actas del C.E.L. del P.P. de Coslada.",False,1402,,Primer puyazo. Madridista en territorio indio. #yomevacuno en Estadio Metropolitano (Madrid) https://t.co/KIDtSa3llO,0,0,2,0,['yomevacuno']
3339,2021-07-13 09:55:24+00:00,rpineroparraga,Política y comunicación. 😉,False,2393,"Coslada, España","Por fin. El final está más cerca. ¡Vacúnate! 

Y por supuesto, en el Hospital Isabel Zendal. https://t.co/Tcla75R9yh",7,3,116,0,
3340,2021-07-13 09:52:23+00:00,Davicin_ak96,Quien tenga mi muñeco vudú que le ponga una cerveza.          territorio barranquero,False,493,carabanchel,La vacuna https://t.co/XE4eIXZO3m,0,0,13,0,
3341,2021-07-13 09:19:55+00:00,jirji_,"Fanático del @realOviedo y un poco del Odense danés. No hay mejor escondite que opinar lo mismo que la mayoría. Intento no esconderme.
SANIDAD PÚBLICA 💙",False,1151,asturiano en Madrid,Este fraCasado si que es un golpista y un sinvergüenza. Esta desesperado porque la IDA le va a dar una patada en el culo y necesita elecciones ya. Además llegarán los fondos europeos y la vacunación y todo irá muy bien. Un lexatin colega. https://t.co/2wsEgJOtmG,1,0,6,0,
3342,2021-07-13 08:09:52+00:00,JorgeOubel,"Ｃｏｐａｃａｂａｎａ ｙ ｃｌａｑｕé 🪐 𝘜𝘯 𝘤𝘪𝘨𝘢𝘳𝘳𝘪𝘵𝘰 𝘢𝘲𝘶𝘪, 𝘦𝘯 𝘳𝘦𝘴𝘪𝘥𝘶𝘰𝘴 𝘰𝘳𝘨𝘢𝘯𝘪𝘤𝘰𝘴, 𝘲𝘶𝘦 𝘦𝘴 𝘤𝘰𝘮𝘰 𝘮𝘦 𝘴𝘪𝘦𝘯𝘵𝘰 #JusticiaParaSamuel",False,1284,A Coruña - Madrid,"Mañana me vacuno y voy sólo, a ver quién me hace la foto para que la vacuna funcione :(",2,0,11,0,
3343,2021-07-13 07:43:00+00:00,manureyeslopez,Apasionado por mi ciudad y mi familia. Alcalde de Castelldefels (2011-2015). Presidente del PP de Barcelona. Hablamos 660018183,False,4298,Castelldefels,"Pauta de vacunación completa
👏🏻 Gracias al personal sanitario que está haciendo un trabajo increíble
🔵 No bajemos la guardia y sigamos luchando contra el virus 

#covid #vacuna #castelldefels #picoftheday https://t.co/pcnamdabHa",0,9,34,0,"['covid', 'vacuna', 'castelldefels', 'picoftheday']"
3344,2021-07-13 07:25:26+00:00,alabertoooo,BSc in Biomedical Sciences. Ulster University and IT Sligo / CIB Ms 👨🏼‍🔬👨🏼‍🔬👨🏼‍🔬 Exsubdelegado. Futuro ganador de Masterchef Celebrity.,False,395,"Madrid, Jerez, Ulster y Sligo","X la ciencia y x la sanidad pública #YoMeVacuno
#sinciencianohayfuturo
#soymoderna https://t.co/JCs58mDcl3",0,0,4,1,"['YoMeVacuno', 'sinciencianohayfuturo', 'soymoderna']"
3345,2021-07-13 06:52:02+00:00,MrRichi94,"Valenciano y vasco a partes iguales 🥘🌄 Geógrafo perdido por el Mundo Digital 🌍💻
Soy el chico del acento de gay 🏳️‍🌈
Entrenador de Pokémon tipo fuego 🔥☀️",False,2357,"Madrid, Comunidad de Madrid",Tengo el LinkedIn y el InfoJobs echando fuego con empresas que ofrecen trabajos en remoto aprovechando que las empresas empiezan a volver a la oficina tras los avances en la vacunación 🌚,1,0,3,0,
3346,2021-07-13 06:04:44+00:00,GarciaCarmonaAM,👨‍💻 Big Data Analytics - MBI at @UEuropea | Software Engineer | Traditionalist libertarian | En @espanaconfiden ✝️🇪🇦🇵🇱,False,4078,"Las Rozas de Madrid, Spain","Una pregunta: ¿va a haber puntos de vacunación y de cribado PCR en la frontera de Ceuta-Melilla con África, en Canarias y en Algeciras? 🤔
@psoe @podemos @populares",0,3,4,0,
3347,2021-07-13 05:48:50+00:00,Maria_Iranzo,Periodista e investigadora en Comunicación. Papusadicta. Divulgo la innovación del @parccientificuv y trabajo por un periodismo en igualdad con @lesbeatrius,False,618,Valencia (España),"G R A C I A S
a todo el personal implicado en #VacunaCOVID19 @GVAsanitat 

PD: ¿De qué año soy? 😄 https://t.co/kJoYP2F1Va",1,0,3,0,['VacunaCOVID19']
3348,2021-07-13 05:05:35+00:00,jdpblanco,,False,24,,Acompañando a mi hermanita que hoy se vacuna en Hospital Isabel Zendal https://t.co/7yJl6fnB9n,0,0,0,0,
3349,2021-07-13 00:23:12+00:00,r0shi95,"× Community Dev, Staff and SAFD Deputy Comissioner for @despistaosrp × Just be yourself, only u can judge your choices",False,620,"Madrid, España","He caído en picado con la vacuna, me está empezando a doler todo pero se ha seguido haciendo cositis.

Gn bitches",2,0,8,0,
3350,2021-07-12 23:49:43+00:00,EnfrmraSaturada,Humor y Divulgación sanitaria. Colaboro en 🎙@rne @RadioGalega 📺 @Antena3com y ✍🏼 @elmundoes. Escritor @penguinlibros. Enfermero en🏥.👨🏻‍⚕️Héctor Castiñeira,True,177985,Lugo - Madrid (Spain),"Abrimos la consulta de enfermería de @GD_RNE en @rne!
🌴 Hoy más veraniegos que nunca, hablaremos de la importancia del índice UV y cómo conocerlo, de las picaduras de medusa y otros animales marinos y de cómo está la polémica con la 3ª dosis de Pfizer.
⛵️ Al timón, @MenendezRNE. https://t.co/82Rj7M0xcd",4,7,66,0,
3351,2021-07-12 22:58:48+00:00,Chema_delaVega,"Escritor en privado, audiovisual en público |
Literatura y cine |
IG: @chema_delavega",False,1012,Madrid,Llego a casa con la primera de Pfizer y con la propina que dejó alguien en una terraza a la salida. https://t.co/J8dJXsZ8rf,0,0,7,0,
3352,2021-07-12 22:16:53+00:00,Alifufi,"Video games ♡ 3D&2D Artist ✧crystal gem✧ ♀ ig: alifufi.art

aliciacanoscastill.wixsite.com/alifufi",False,879,de_Cbble,Valencia que tal si dejamos de contagiarnos sin parar muchas gracias. A este paso la vacuna para octubre,0,0,2,0,
3353,2021-07-12 21:25:20+00:00,lauuraaa13,"Parecemos más apasionadas cuando nos reímos. 
Hago vídeos en #Laube 
#hastademacradasoyguapa #unpocofemista",False,44,"Barcelona, Cataluña","Joder la puta vacuna, tengo el brazo que no puedo ni quitarme la camiseta loco 😱",0,0,2,0,
3354,2021-07-12 21:00:34+00:00,varsss__,🇪🇸🇦🇲 | 20 | GAP ⚖️,False,1129,🌕,Es verdad que la vacuna Pfizer hace que te crezca el pecho…? Asking for a friend…,1,0,0,0,
3355,2021-07-12 20:57:47+00:00,DavidNonell,Day trader profesional. Analista-Chartista independiente de bolsa. Análisis de chicharros y valores calientes en tiempo real. @BolsaChart,False,8310,Barcelona,"EEUU avisa de un vínculo entre la vacuna de Janssen y el síndrome Guillain-Baré
https://t.co/iZUP13lrH6 https://t.co/uDGzmO69hM",0,1,3,0,
3356,2021-07-12 20:34:15+00:00,Lna_Alcalde,"Apasionada de la comunicación con impacto social, pro-biciclista y emprendedora con nyeleti.es",False,584,,"En cuestiones de salud, los efectos en mujeres, siempre para el final.

 Invisibilizadas. 

""¿Que la vacuna de la COVID-19 está causando alteraciones en la menstruación?"" Mira tú... 

@eldiarioes https://t.co/LXawphsVwk",0,4,3,0,
3357,2021-07-12 19:29:39+00:00,AsierbengoCa,Médico de Urgencias en Hospital de la Ribera. Neumólogo en Sanitas Valencia (Av Baleares) y Clínica Galbis H. Consuelo/La Salud.  #EspecialidadMUE,False,2388,"Valencia, España","Hoy vemos el otro lado de la moneda. Paciente de 47 años, sin antecedentes de interés, que prefirió no vacunarse... #VacunaCOVID19 @SEMES_ @SeparRespira @ccarballo50 @jtorresmacho @o_mediano @juliomayol @alfredocorell https://t.co/d6FCJcg8oE",134,514,895,41,['VacunaCOVID19']
3358,2021-07-12 19:26:54+00:00,LauraRC197,21 años. Madrid. ❤️,False,379,"Madrid, Comunidad de Madrid","Habemus cita para la vacunación a una hora decente 😔✌️ (eso sí, en el zendal que está en el quinto pino y me ha dado muchísima pereza solo el mirar cómo se va)",1,0,3,0,
3359,2021-07-12 18:39:51+00:00,JuanCeMed,"Madrileño de Pamplona - Hablo sin tener ni idea de lo que digo, como todos vosotros, vamos.",False,397,"Madrid, Spain","Ahora que ya es 2025 y vamos llegando a unos porcentajes de vacunación significativos, es el momento de ir planteado este tipo de medidas para que la gente, desde la libertad, sepa qué cosas no va a poder hacer si no se vacuna y se les pase la bobada. https://t.co/d7AYIQGpfT",0,0,2,0,
3360,2021-07-12 18:15:38+00:00,maneltorresestr,promociones de parkets y maderas para la decoración,False,2380,Valencia,"Fernando Simón: El auge de contagios e incidencia no se debe a la variante delta, se debe a los gilipollas que no hacen caso a las indicaciones para frenar el virus.",0,2,5,0,
3361,2021-07-12 18:03:48+00:00,JoseMadridG,Coordino y escribo en @vanitatis y pasé por @fotogramas_es y @canalsur. Biografié a Cecilia en ‘Equilibrista’. Autor de 3 libros y loco del Hollywood clásico.,False,2248,Granaíno con apellido Madrid,Ya está hecho #VacunaCOVID19 https://t.co/QHiNFCIIyY,3,0,23,0,['VacunaCOVID19']
3362,2021-07-12 17:53:00+00:00,_alexx1304,Fotógrafo📸,False,100,"Leganés, España",1 vacuna muchachos,1,0,3,0,
3363,2021-07-12 17:33:29+00:00,luis_quevedo,💯% rigor científico 🤓 Grave caso de promiscuidad intelectual 📚 lector 👨🏻‍🏫 prof 🏍 ducatista 🦠 azote del coronavirus 👨🏻‍🎓 Lic. Biotec Ms. Comms,True,18661,"Media, new and old","Ojo, por favor: en el segmento de hoy, para la pauta completa de vacunación por grupos de edad, los datos actualizados son TODAVÍA MEJORES!!!👇🏻 https://t.co/mg2LoR9qn0 https://t.co/JwkriMDJLX",0,11,25,0,
3364,2021-07-12 16:45:43+00:00,SerContr,"de lo bueno lo mejor, de lo mejor lo superior, caprice de deux",False,105,Take me out (after pandemic),"Para la primera dosis de #VacunaCOVID19 sufrí cola de una hora y media, hoy para la segunda, llegar y pincharme #HUFA #Alcorcon",0,1,2,0,"['VacunaCOVID19', 'HUFA', 'Alcorcon']"
3365,2021-07-12 16:40:36+00:00,gabyherrerias,"Si no sabes si eres rata, o una masa amorfa mas, solo basta darle un beso al espejo. Rockera Indie, amante del mar y experta en marketing digital. #Melómana",False,541,"Valencia, España",Gente ya con vacuna en EU contagiada??? Nahhhh por ahí dicen que son las mejores!,1,0,0,0,
3366,2021-07-12 15:36:18+00:00,Saavedra_Hector,"Periodista/ Freelance Journalist 
Ciudad Juárez 🇲🇽         
📍Valencia, España🇪🇸. Opiniones a titulo personal. Visita #MigrantesMX dentro de mi página web.",False,1269,"Valencia, España","Hoy me he vacunado por los que no pudieron hacerlo, en memoria por los que se fueron y soñaron con algún día vacunarse y no lo hicieron porque no hubo una vacuna en el momento oportuno. Me siento feliz y privilegiado. #vacunacionanticovid19 #VacunarseSalvaVidas #YaTengo5G https://t.co/FJkD956sew",0,1,3,0,"['vacunacionanticovid19', 'VacunarseSalvaVidas', 'YaTengo5G']"
3367,2021-07-12 15:28:23+00:00,rodriguezcoello,Corresponsal de @BluRadioCo,False,4284,Madrid | Tenerife ,Pues ya estamos. Confieso que al inicio de todo esto no tenía mucha fe en el proceso de vacunación pero aquí estamos. https://t.co/B8NvL8tbrI,5,0,15,0,
3368,2021-07-12 14:47:38+00:00,Ca_Mu_Ga,"Buenas, buenaaaas. Este perfil es de rojos y maricones. Cyluriense en Madrid. Yo combatí el leísmo en Valladolid y sobreviví. No soy pucelano🌚",False,870,Madrid / Castilla y León,¡Vamos a por la vacuna! https://t.co/ALf5sPr5G5,1,1,12,1,
3369,2021-07-12 14:32:19+00:00,narinlio,"Aca vas a encontrar de todo, humor acido y bizarro. Argentino en España - Actor / ex Tripulante de Crucero / Host y Twitteo boludeces.",False,2564,Barcelona - España,"Mis viejos en Arg mayores de 70 hace 3 meses esperan la segunda de la sputnik. Yo que tengo 36 viviendo en España mañana me dan la segunda de la pfizer a 3 semanas de haberme dado la 1ra.  Que malo es el capitalismo no?. Gracias Albert, Cris, Kici.  ✌️#ElPeorGobiernoDeLaHistoria",2,0,2,0,['ElPeorGobiernoDeLaHistoria']
3370,2021-07-12 14:17:55+00:00,bea_hesc,"💫 30/07/1952 💫

















































































⚠ 1999",False,4223,"Madrid, Spain",Ya tengo cita para la vacuna 🥳,1,1,9,0,
3371,2021-07-12 13:43:03+00:00,josete_et,"¡¡¡SIN METAS NO HAY PARAÍSO!!!                              
APOYADO POR @42krunning 🏃🏽💨
CÓDIGO DESCUENTO: SETE42K_10
elultimonosoy.blogspot.com/?m=1",False,642,,"Holaaaa!!!
#BuenosDiasATodos 
Llegó el día de 💉💪🏽
Mañana a éso de las 15:00 la vacuna #Pfaizer habrá recorrido mi cuerpo...
Miedo??? No
Dudas??? Mil
Será bueno, será malo, el tiempo lo dirá 🤷🏽‍♂️",3,0,8,0,"['BuenosDiasATodos', 'Pfaizer']"
3372,2021-07-12 13:35:36+00:00,r0shi95,"× Community Dev, Staff and SAFD Deputy Comissioner for @despistaosrp × Just be yourself, only u can judge your choices",False,620,"Madrid, España","La vacuna me ha dado ganas de trabajar, esto es PG",2,0,7,0,
3373,2021-07-12 13:32:24+00:00,IreneRC9,🌻🌻🌻,False,588,Madrid,queréis jovenes inmunes? poned el punto de vacunación en la puerta de fabrik,0,1,2,0,
3374,2021-07-12 13:28:08+00:00,mariadelamiel,"Diputada Cs en el Congreso• Portavoz económica y de un montón de cosas más • Escribo un diario en IG • Donde mora la libertad, allí está mi patria",True,46672,Valencia - Madrid 🇪🇸,"Y mientras en Aragón se suspenden las restricciones a la hostelería. 

Una pandemia y 17 sistemas de prevención, de vacunación y de entender el desafío. 

Los españoles más desiguales que nunca por la dejadez de Sánchez en trabajar desde un frente común. https://t.co/aoGfqzvjIR",5,12,30,0,
3375,2021-07-12 13:25:17+00:00,rubngilm,"Castellón/Madrid, Spain 🇪🇸 Estudiante de Ciencias Políticas en la UC3M. Presidente de @Moveon_uc3m Comunicación política y geoestrategia.",False,2602,Madrid,"Más de 100.000 jóvenes solicitan vacunarse en el primer día que se abre la vacunación en Madrid. 

Los jóvenes no somos irresponsables, aunque algunos estén empeñados en meternos en ese saco.",0,18,90,1,
3376,2021-07-12 13:02:53+00:00,SaraMatey22,Derecho en la Universidad Carlos III de Madrid 👩🏻‍⚖️⚖️,False,540,,"Que la vacunación en Madrid va rápida y está bien organizada, es un hecho. Y que los jóvenes a los que tanto criminalizan, hemos batido récords pidiendo las citas, también.",1,0,7,0,
3377,2021-07-12 12:41:52+00:00,larraya_99,,False,5017,Madrid,Tío que rabia soy el único que no ha conseguido una hora normal para la vacuna? 😂😂,3,1,9,0,
3378,2021-07-12 12:12:03+00:00,TereMelgarejo3,"Aunque sé que puedo caer,yo prefiero siempre volar!!!Olimpista mbarete⚪⚫⚪",False,4805,"Alcobendas, España",El 30 mi cita y espero que sea la Pfizer😂😂😂😂 https://t.co/GT9km9PbyN,0,0,3,0,
3379,2021-07-12 11:59:57+00:00,RamonHernande99,"@Sararp16 💍. Rudy y Link 🐕‍🦺🐕‍
Cómics, manga/anime, videojuegos, Star Wars... Sí, soy un poco friki. Intento de fotógrafo. Athletic y BVB. Celtics. Whovian.",False,1205,"Esplugues de Llobregat, España",Gente de Cataluña. ¿Podéis dejar de pedir cita para la vacuna? Es que me viene mal ir un lunes a las 10 de la mañana a Vielha. UN MOMENTO PORFAVOR,0,0,1,0,
3380,2021-07-12 11:59:55+00:00,macuinfante,"Madre, mujer, luchadora, trabajadora, alegre, por ese orden.",False,375,Leganés,"La juventud, la juventud lleva toda la mañana pidiendo cita para la vacunación, responsablemente, dejar de criminalizar a la juventud.",0,0,2,0,
3381,2021-07-12 11:34:00+00:00,PilisLas,"3 Pilis y un Gatomalteco expertas en MK digital para pequeños negocios y vermús para señoras. Sencillo, como lo haría tu abuela 💙💛♥️ #vivaelbarrio",False,4473,"Madrid, Comunidad de Madrid","Si dices tres veces #Pfizer mirando al espejo te conviertes en Alemán. 

Pásalo https://t.co/59NvJiL1VU",3,2,12,0,['Pfizer']
3382,2021-07-12 11:00:09+00:00,pablogvazquezz,Abogado fiscalista,False,6686,Madrid,A mí me crecen ya sin la vacuna así q.... https://t.co/CaLBVk0AH5,4,0,14,0,
3383,2021-07-12 10:55:17+00:00,algova82,"Ante todo papá de Alberto.Algunas veces recito,escribo en mis agendas,portátil y móvil ,tengo 2 libros, un blog y una new´s letter, sígueme para más sinsentidos",False,675,soy más de perderme.,"En serio ¿la foto vacuna es necesaria 100?
quiero decir que en el afán de periodistas de rrss que todos podemos tener en algún momento está bien…pero contadme algo que no esté haciendo todo el mundo ya.

Gracias",0,0,1,0,
3384,2021-07-12 10:38:04+00:00,RMartinMacho,"⚽🎙📻 Periodista deportivo
👶🏼 Padre en casa de Tiago y Vega",False,5513,Valencia,Pues ya estaría la primera dosis !!!! 💉🦠 #COVID19 #Moderna https://t.co/gwBlPnJl5n,3,1,49,0,"['COVID19', 'Moderna']"
3385,2021-07-12 09:59:10+00:00,Nomeko7,Pertenezco a la tribu de los asra.    Parce que moi je rêve moi je ne le suis pas... planetamancha.blogspot.com.es,False,293,Land of a thousand guilts,Estupendo. La vacunación llega a Tik Tok. https://t.co/DAwcvb5PxL,0,0,1,0,
3386,2021-07-12 09:37:14+00:00,JaimeRidao,"En @PpBadia.
facebook.com/Partido-Popula…
instagram.com/partidopopular…",False,232,"Badia del Vallès, España","Pues ya tenemos la segunda puesta💉💪💪
#Vacunado 
#Vacunate https://t.co/rQwckNaALO",0,0,3,0,"['Vacunado', 'Vacunate']"
3387,2021-07-12 09:33:51+00:00,LolaMayo1,"Bailaora de flamenco
Maestra en Amor de Dios.
Madre de dos grandes personas y mujer de guitarrista.
Feliz y Piscis.....;-)",False,105,Madrid,"Tengo cita para mis hijos en el #Zendal para la vacuna, con 48 horas de diferencia, si los llevo a los 2 les vacunaran juntos? @HZendal  tenemos casi 2 horas de viaje 😔",4,0,1,0,['Zendal']
3388,2021-07-12 09:23:10+00:00,_guiomar1008,"Tᴏᴅᴏ ᴏ ɴᴀᴅᴀ, ᴛɪʀᴀ ʟᴏs ᴅᴀᴅᴏs 🖤🦁",False,855,"Torrejón de Ardoz, Comunidad d","¿He cogido cita para vacunarme? Si.
¿Me dan miedo las agujas? Si. 
¿Se va a descojonar de mi el/la que le toque vacunarme cuando me vea llena de tatuajes y llorando como una bebé por la vacuna? También.",0,2,6,0,
3389,2021-07-12 09:19:40+00:00,alba_mrtn,📝 Medios y comunicación en @dircomfidencial 👉🏼 amartin@dircomfidencial.com 🔊  Lo único permanente es el cambio. En constante construcción.,False,184,"Fuenlabrada, España",¡Ni un hueco en Fuenlabrada para la vacuna a estas horas! Algo estamos haciendo bien los jóvenes delincuentes de Madriz Sur 💉 Yo me voy el jueves al Zendal a por mi pinchacito correspondiente 💉💪🏼,0,0,3,0,
